time_period,location,disease_cases,population,tp,t2m_c
2021-02,DLyaDAF00hm,,697089,0.0727864682511743,19.94900046112009
2021-03,DLyaDAF00hm,,697089,0.0566246194612002,25.81722583861352
2021-04,DLyaDAF00hm,,697089,0.4718970716083918,29.285841472874942
2021-05,DLyaDAF00hm,,697089,12.190154896860385,27.19782571123936
2021-06,DLyaDAF00hm,,697089,10.511297699845784,28.00054514005144
2021-07,DLyaDAF00hm,,697089,9.23348965962632,28.23340236543086
2021-08,DLyaDAF00hm,,697089,13.237820376953772,27.40590859545142
2021-09,DLyaDAF00hm,,697089,5.530584335588226,27.87478240861843
2021-10,DLyaDAF00hm,,697089,7.601948110327483,25.53614561595576
2021-11,DLyaDAF00hm,,697089,0.0092825910001536,20.03156566345143
2021-12,DLyaDAF00hm,,697089,0.9873318137068772,17.151501179612957
2022-01,DLyaDAF00hm,0.0,697089,0.5442333879117288,15.250829626381734
2022-02,DLyaDAF00hm,0.0,697089,1.324505370177899,16.81530303309592
2022-03,DLyaDAF00hm,0.0,697089,0.0520033353239169,26.09566184079357
2022-04,DLyaDAF00hm,0.0,697089,0.5807524737713311,29.818632545105068
2022-05,DLyaDAF00hm,0.0,697089,2.938854652827776,29.27887313049361
2022-06,DLyaDAF00hm,0.0,697089,8.859703786054249,28.983852460120303
2022-07,DLyaDAF00hm,0.0,697089,6.881986556004629,29.198367788160013
2022-08,DLyaDAF00hm,5.0,697089,9.283761101765098,28.655730037661847
2022-09,DLyaDAF00hm,36.0,697089,4.901315558999458,27.248093299840004
2022-10,DLyaDAF00hm,0.0,697089,1.3722122940812291,24.79954816734099
2022-11,DLyaDAF00hm,16.0,697089,0.0242542131270432,21.299260676903284
2022-12,DLyaDAF00hm,4.0,697089,0.0011042875457992,17.972573248114045
2023-01,DLyaDAF00hm,1.0,697089,0.00952502296716,15.595418410190836
2023-02,DLyaDAF00hm,0.0,697089,0.0053944044414477,20.13682140403336
2023-03,DLyaDAF00hm,0.0,697089,0.7541617598125904,24.157124125518056
2023-04,DLyaDAF00hm,0.0,697089,0.2021411234317979,29.01245951536765
2023-05,DLyaDAF00hm,0.0,697089,0.7581988188106201,30.1646039362044
2023-06,DLyaDAF00hm,0.0,697089,1.769054622106757,32.02503308386303
2023-07,DLyaDAF00hm,5.0,697089,5.013376596947119,29.08553700924193
2023-08,DLyaDAF00hm,10.0,697089,5.0168684180432965,28.49597132390448
2023-09,DLyaDAF00hm,6.0,697089,4.6830753642252025,28.552917060118727
2023-10,DLyaDAF00hm,9.0,697089,1.4030843776573592,25.52063182473701
2023-11,DLyaDAF00hm,5.0,697089,0.0553578894410136,22.591323930865126
2023-12,DLyaDAF00hm,1.0,697089,0.1157925314154461,18.576587006029914
2024-01,DLyaDAF00hm,0.0,697089,0.0562200871103068,15.804454261899632
2024-02,DLyaDAF00hm,0.0,697089,0.1415204658782433,18.536747072165543
2024-03,DLyaDAF00hm,0.0,697089,1.3785258072535171,23.836607736779666
2024-04,DLyaDAF00hm,1.0,697089,0.008938625369384,30.825514651121267
2024-05,DLyaDAF00hm,0.0,697089,2.9661311356118167,30.45129731367464
2024-06,DLyaDAF00hm,0.0,697089,4.8419478859056255,30.538824905725573
2024-07,DLyaDAF00hm,0.0,697089,19.35322958288357,29.081330084922065
2024-08,DLyaDAF00hm,0.0,697089,7.598760671680239,28.50830814283808
2024-09,DLyaDAF00hm,9.0,697089,12.890161284519582,28.59400136353474
2024-10,DLyaDAF00hm,9.0,697089,1.0606125144400498,26.226146692865115
2024-11,DLyaDAF00hm,4.0,697089,0.0742470098781914,22.5258752385182
2024-12,DLyaDAF00hm,0.0,697089,0.0313942093378299,17.50217290756781
2016-01,EXKX4gJ9D6Y,24.0,854768,0.1627109471740358,16.297548243136024
2016-02,EXKX4gJ9D6Y,,854768,0.1369016318096687,20.65299047028856
2016-03,EXKX4gJ9D6Y,,854768,1.233745859711899,25.60431727700059
2016-04,EXKX4gJ9D6Y,,854768,0.1409986448448825,30.848449604312325
2016-05,EXKX4gJ9D6Y,,854768,6.106219854040615,28.11523225881861
2016-06,EXKX4gJ9D6Y,,854768,6.71681138299802,28.627118396387843
2016-07,EXKX4gJ9D6Y,,854768,11.764322598526002,27.300273472639848
2016-08,EXKX4gJ9D6Y,,854768,7.293105613450448,28.64363185863701
2016-09,EXKX4gJ9D6Y,,854768,13.890983959845924,26.56989846463058
2016-10,EXKX4gJ9D6Y,,854768,1.6165028970383069,25.378864360005352
2016-11,EXKX4gJ9D6Y,,854768,0.0083777498863532,21.61944112535953
2016-12,EXKX4gJ9D6Y,,854768,0.0661888817949245,18.150904933152443
2017-01,EXKX4gJ9D6Y,,854768,0.1591959452990554,16.415184841253485
2017-02,EXKX4gJ9D6Y,,854768,0.0268448943846428,19.924271845405443
2017-03,EXKX4gJ9D6Y,,854768,0.9253420103381912,22.52828645807707
2017-04,EXKX4gJ9D6Y,,854768,1.2235499559298368,27.99723408460581
2017-05,EXKX4gJ9D6Y,,854768,4.703366111178594,29.553658993111632
2017-06,EXKX4gJ9D6Y,,854768,4.520029636853178,29.16596287821005
2017-07,EXKX4gJ9D6Y,,854768,13.509583698383825,27.61407552001088
2017-08,EXKX4gJ9D6Y,,854768,17.00159580279553,27.54872592824936
2017-09,EXKX4gJ9D6Y,,854768,4.744799260976005,27.645956280944173
2017-10,EXKX4gJ9D6Y,,854768,0.7515897216053833,25.72611543111552
2017-11,EXKX4gJ9D6Y,,854768,0.0054985207585256,21.550926675057816
2017-12,EXKX4gJ9D6Y,,854768,0.0021997888647221,18.602128459479665
2018-01,EXKX4gJ9D6Y,,854768,0.047636243938799,15.23265521711772
2018-02,EXKX4gJ9D6Y,,854768,0.0887316286628256,19.612451618046848
2018-03,EXKX4gJ9D6Y,,854768,0.1849561880443833,25.367085259237925
2018-04,EXKX4gJ9D6Y,,854768,1.3750067645858943,28.20524476099887
2018-05,EXKX4gJ9D6Y,,854768,2.736446541072761,28.911016010311847
2018-06,EXKX4gJ9D6Y,,854768,5.799460114121566,29.707546435010315
2018-07,EXKX4gJ9D6Y,,854768,12.142370017871915,28.282783512057765
2018-08,EXKX4gJ9D6Y,,854768,9.093259632789245,27.928445906998675
2018-09,EXKX4gJ9D6Y,,854768,3.586964322682017,27.51819076437637
2018-10,EXKX4gJ9D6Y,,854768,0.237987059900789,24.748016995100823
2018-11,EXKX4gJ9D6Y,,854768,0.0084432936193072,22.071304743339063
2018-12,EXKX4gJ9D6Y,,854768,0.0259512395365911,17.331305775149175
2019-01,EXKX4gJ9D6Y,,854768,0.2294557175279274,16.358998897470983
2019-02,EXKX4gJ9D6Y,,854768,1.951592717166011,18.57135100791528
2019-03,EXKX4gJ9D6Y,,854768,0.3228563107271179,23.31113161656111
2019-04,EXKX4gJ9D6Y,,854768,2.4144544027423307,27.408520691455813
2019-05,EXKX4gJ9D6Y,,854768,0.8029582059917015,31.02868624433116
2019-06,EXKX4gJ9D6Y,,854768,2.8163098326680034,31.52941039998377
2019-07,EXKX4gJ9D6Y,,854768,26.34226082215413,28.29714008179724
2019-08,EXKX4gJ9D6Y,,854768,6.254503569397888,28.72153646906865
2019-09,EXKX4gJ9D6Y,,854768,14.802384449884222,26.66193157184655
2019-10,EXKX4gJ9D6Y,,854768,0.5904683925037673,24.76780312128772
2019-11,EXKX4gJ9D6Y,,854768,0.0303648804984266,22.619526241794897
2019-12,EXKX4gJ9D6Y,,854768,0.8046541625967393,15.70280907026252
2020-01,EXKX4gJ9D6Y,,854768,1.6166094595431637,15.10957589233128
2020-02,EXKX4gJ9D6Y,,854768,0.9507806986534484,17.80644732260189
2020-03,EXKX4gJ9D6Y,,854768,0.6862030514092177,23.134447018273487
2020-04,EXKX4gJ9D6Y,,854768,1.8336700577932483,27.201271812832736
2020-05,EXKX4gJ9D6Y,,854768,2.653086268672028,28.29428362769101
2020-06,EXKX4gJ9D6Y,,854768,10.643595113354849,27.84268971651656
2020-07,EXKX4gJ9D6Y,,854768,27.07229544444684,27.369948876758684
2020-08,EXKX4gJ9D6Y,,854768,7.5383631817464,28.473063601114944
2020-09,EXKX4gJ9D6Y,,854768,10.013898757972768,27.219570236640106
2020-10,EXKX4gJ9D6Y,,854768,0.4346646370946238,26.058411100584458
2020-11,EXKX4gJ9D6Y,,854768,0.0052483927818044,20.83248669188233
2020-12,EXKX4gJ9D6Y,,854768,0.0194552652019212,16.933925710969852
2021-01,EXKX4gJ9D6Y,,854768,0.0364897577865839,16.085833509261402
2021-02,EXKX4gJ9D6Y,,854768,0.074978149630627,19.51148451228538
2021-03,EXKX4gJ9D6Y,,854768,0.0590322787855913,25.186434737916485
2021-04,EXKX4gJ9D6Y,,854768,0.3496175234117669,28.86940984377826
2021-05,EXKX4gJ9D6Y,,854768,12.709261998284468,26.872703685779584
2021-06,EXKX4gJ9D6Y,,854768,11.01000158537308,27.735322078702385
2021-07,EXKX4gJ9D6Y,,854768,9.806174908212382,27.951222724354043
2021-08,EXKX4gJ9D6Y,,854768,15.620191640691502,27.13804605569856
2021-09,EXKX4gJ9D6Y,,854768,5.6662590108761,27.592809015171884
2021-10,EXKX4gJ9D6Y,,854768,6.711261601126303,25.26685301945166
2021-11,EXKX4gJ9D6Y,,854768,0.0101414630091115,19.72116499730554
2021-12,EXKX4gJ9D6Y,,854768,0.8534234231561291,16.84360758929225
2022-01,EXKX4gJ9D6Y,0.0,854768,0.5229426768583719,15.037733656489603
2022-02,EXKX4gJ9D6Y,0.0,854768,1.606899066502124,16.444243061206404
2022-03,EXKX4gJ9D6Y,0.0,854768,0.040710576060385,25.728102001190404
2022-04,EXKX4gJ9D6Y,0.0,854768,0.5430806771925152,29.4901558911131
2022-05,EXKX4gJ9D6Y,2.0,854768,2.168626777753241,29.3905897830532
2022-06,EXKX4gJ9D6Y,1.0,854768,9.575489098845226,28.967680684653622
2022-07,EXKX4gJ9D6Y,1.0,854768,7.455468611751984,28.90734388633523
2022-08,EXKX4gJ9D6Y,19.0,854768,9.516949110227468,28.40764115935739
2022-09,EXKX4gJ9D6Y,63.0,854768,5.425029251866087,26.998060015198995
2022-10,EXKX4gJ9D6Y,37.0,854768,1.293895101283555,24.524537921585992
2022-11,EXKX4gJ9D6Y,30.0,854768,0.023616613876023,20.972679366938635
2022-12,EXKX4gJ9D6Y,1.0,854768,0.005987871242185,17.726655070397705
2023-01,EXKX4gJ9D6Y,0.0,854768,0.010276959999015,15.397838928174048
2023-02,EXKX4gJ9D6Y,1.0,854768,0.0067128345204549,19.72441515933952
2023-03,EXKX4gJ9D6Y,0.0,854768,0.7537212770557553,23.73066680926909
2023-04,EXKX4gJ9D6Y,1.0,854768,0.2933175101526012,28.26456720511773
2023-05,EXKX4gJ9D6Y,1.0,854768,0.7532750601869536,29.67467981377396
2023-06,EXKX4gJ9D6Y,1.0,854768,1.6441899110373066,31.846419306105105
2023-07,EXKX4gJ9D6Y,0.0,854768,4.621306458472394,28.85844332611181
2023-08,EXKX4gJ9D6Y,34.0,854768,5.515234663651112,28.260656389341047
2023-09,EXKX4gJ9D6Y,3.0,854768,3.236239308350482,28.39498683683165
2023-10,EXKX4gJ9D6Y,27.0,854768,1.345601318444941,25.20083723683884
2023-11,EXKX4gJ9D6Y,2.0,854768,0.0468959344130919,22.19543974524937
2023-12,EXKX4gJ9D6Y,4.0,854768,0.0800591578191976,18.294291372169795
2024-01,EXKX4gJ9D6Y,0.0,854768,0.0212472283733773,15.537143480025376
2024-02,EXKX4gJ9D6Y,0.0,854768,0.1263836405073293,18.06225523097432
2024-03,EXKX4gJ9D6Y,0.0,854768,1.13888239935747,23.29924042712648
2024-04,EXKX4gJ9D6Y,0.0,854768,0.0082933241892885,30.12296978711464
2024-05,EXKX4gJ9D6Y,0.0,854768,2.0094865849270285,30.361293478454428
2024-06,EXKX4gJ9D6Y,2.0,854768,5.189230556247804,30.503702160094
2024-07,EXKX4gJ9D6Y,1.0,854768,17.35597697762761,28.83020997543538
2024-08,EXKX4gJ9D6Y,11.0,854768,8.08590885580306,28.252294543667567
2024-09,EXKX4gJ9D6Y,27.0,854768,14.528204724580972,28.355379855328323
2024-10,EXKX4gJ9D6Y,26.0,854768,1.4790454199313583,25.89536007449772
2024-11,EXKX4gJ9D6Y,15.0,854768,0.1336148663247049,22.149845359031325
2024-12,EXKX4gJ9D6Y,1.0,854768,0.0322899929495173,17.2168136403173
2016-01,F5xI4hl77mT,164.0,1101158,0.2045832144956859,15.674713572426905
2016-02,F5xI4hl77mT,,1101158,0.1535389845157145,19.71129371072018
2016-03,F5xI4hl77mT,,1101158,0.5795980732250369,24.865724037117328
2016-04,F5xI4hl77mT,,1101158,0.0400941861150961,31.17526394216401
2016-05,F5xI4hl77mT,,1101158,2.267661471783716,29.460561337359028
2016-06,F5xI4hl77mT,,1101158,7.936799542242196,29.40170780989612
2016-07,F5xI4hl77mT,,1101158,25.235544720531223,27.44058898488615
2016-08,F5xI4hl77mT,,1101158,5.829042462830434,28.62022733677869
2016-09,F5xI4hl77mT,,1101158,6.275163489408377,26.74942227384464
2016-10,F5xI4hl77mT,,1101158,2.036861561304574,25.20989546701407
2016-11,F5xI4hl77mT,,1101158,0.0654649727125275,21.01687323783024
2016-12,F5xI4hl77mT,,1101158,0.0934845269084693,17.41076793110713
2017-01,F5xI4hl77mT,,1101158,0.2772422710280259,15.848106760095982
2017-02,F5xI4hl77mT,,1101158,0.0503237875263769,19.444913433328374
2017-03,F5xI4hl77mT,,1101158,0.5923103593777614,22.59957412958663
2017-04,F5xI4hl77mT,,1101158,1.0905539588189253,28.53950237286105
2017-05,F5xI4hl77mT,,1101158,2.811570098486841,29.43614175107276
2017-06,F5xI4hl77mT,,1101158,6.634789700071236,29.44411499256591
2017-07,F5xI4hl77mT,,1101158,13.142658740217191,27.86755853267017
2017-08,F5xI4hl77mT,,1101158,20.551540228771923,27.58693506502537
2017-09,F5xI4hl77mT,,1101158,5.246644601636719,27.694754166833
2017-10,F5xI4hl77mT,,1101158,0.6500896249367082,25.53472873540301
2017-11,F5xI4hl77mT,,1101158,0.0222126164755015,21.21589809188229
2017-12,F5xI4hl77mT,,1101158,0.0056482968667425,17.93168127823789
2018-01,F5xI4hl77mT,,1101158,0.1040856135109887,14.100577646374658
2018-02,F5xI4hl77mT,,1101158,0.0672024559535375,19.043929177081136
2018-03,F5xI4hl77mT,,1101158,0.1131431057290795,24.60651862466821
2018-04,F5xI4hl77mT,,1101158,0.9771453701313624,28.03395576899998
2018-05,F5xI4hl77mT,,1101158,1.811514762469656,29.33870272743575
2018-06,F5xI4hl77mT,,1101158,3.6057232529990095,30.874306387853707
2018-07,F5xI4hl77mT,,1101158,15.515844493836788,28.344507830670587
2018-08,F5xI4hl77mT,,1101158,15.140175616798498,27.898454155794607
2018-09,F5xI4hl77mT,,1101158,3.928546133115803,27.48875269957008
2018-10,F5xI4hl77mT,,1101158,0.161561190163888,24.37834023205345
2018-11,F5xI4hl77mT,,1101158,0.0130041347331618,21.37451070314161
2018-12,F5xI4hl77mT,,1101158,0.0167072775770382,16.777391684198935
2019-01,F5xI4hl77mT,,1101158,0.8682062708852758,15.62958748178528
2019-02,F5xI4hl77mT,,1101158,2.204772454290596,17.517362274542563
2019-03,F5xI4hl77mT,,1101158,0.1917609742732083,22.204438256486394
2019-04,F5xI4hl77mT,,1101158,0.9967469926451936,27.560250757492536
2019-05,F5xI4hl77mT,,1101158,0.3043113889386223,31.24094841209648
2019-06,F5xI4hl77mT,,1101158,4.2087143492861285,31.469545032236297
2019-07,F5xI4hl77mT,,1101158,17.086460516723957,28.402956641438585
2019-08,F5xI4hl77mT,,1101158,7.94759929012931,28.683983895418404
2019-09,F5xI4hl77mT,,1101158,17.467465900649838,26.66897307339795
2019-10,F5xI4hl77mT,,1101158,0.6270826210151592,24.624960551248577
2019-11,F5xI4hl77mT,,1101158,0.1315729144536327,22.27222628442307
2019-12,F5xI4hl77mT,,1101158,0.6776281420081273,15.40327049784862
2020-01,F5xI4hl77mT,,1101158,2.896220496473253,14.399083410085586
2020-02,F5xI4hl77mT,,1101158,0.8350796282931837,16.94240989533749
2020-03,F5xI4hl77mT,,1101158,1.2290654305089297,21.867903366439656
2020-04,F5xI4hl77mT,,1101158,1.012912727387273,26.542249370041684
2020-05,F5xI4hl77mT,,1101158,1.2769914704593888,28.991105217735846
2020-06,F5xI4hl77mT,,1101158,13.601576963728553,27.71091234247672
2020-07,F5xI4hl77mT,,1101158,25.422613917822595,27.433752541805788
2020-08,F5xI4hl77mT,,1101158,7.406875871226461,28.420997695705303
2020-09,F5xI4hl77mT,,1101158,13.485114677214698,27.23047035135789
2020-10,F5xI4hl77mT,,1101158,0.2432393849967909,26.03713220813376
2020-11,F5xI4hl77mT,,1101158,0.0187862751691719,20.700352369991048
2020-12,F5xI4hl77mT,,1101158,0.0113600472683015,16.72801913434193
2021-01,F5xI4hl77mT,,1101158,0.0722672241740582,15.49054087050872
2021-02,F5xI4hl77mT,,1101158,0.0764636137041573,18.98251242710217
2021-03,F5xI4hl77mT,,1101158,0.0752272119323553,24.46654503201957
2021-04,F5xI4hl77mT,,1101158,0.1860403231355275,28.12122898316516
2021-05,F5xI4hl77mT,,1101158,12.987819184968709,26.783774291692104
2021-06,F5xI4hl77mT,,1101158,16.44936388355419,27.765842016470707
2021-07,F5xI4hl77mT,,1101158,10.602339951141472,28.019374616557545
2021-08,F5xI4hl77mT,,1101158,15.78465989678538,27.13440124134
2021-09,F5xI4hl77mT,,1101158,8.565619124702435,27.347024667802355
2021-10,F5xI4hl77mT,,1101158,4.692496507759074,25.271697808661006
2021-11,F5xI4hl77mT,,1101158,0.0240684075646919,19.9413839933396
2021-12,F5xI4hl77mT,,1101158,0.9823884373966132,16.46029788945982
2022-01,F5xI4hl77mT,1.0,1101158,0.6244284737514204,14.328358815489173
2022-02,F5xI4hl77mT,0.0,1101158,1.3590604531185988,15.857906411355176
2022-03,F5xI4hl77mT,2.0,1101158,0.0429339174166319,24.76730584507258
2022-04,F5xI4hl77mT,1.0,1101158,0.3248540260609742,29.074648283621578
2022-05,F5xI4hl77mT,0.0,1101158,1.267886284917507,29.300181551942043
2022-06,F5xI4hl77mT,7.0,1101158,11.128744012917338,30.138349926929585
2022-07,F5xI4hl77mT,109.0,1101158,10.3070311847976,28.961863510277293
2022-08,F5xI4hl77mT,315.0,1101158,6.419466080595596,28.568255037579885
2022-09,F5xI4hl77mT,374.0,1101158,5.242104227802309,26.96298609635676
2022-10,F5xI4hl77mT,370.0,1101158,2.9138038967845654,24.19835543391237
2022-11,F5xI4hl77mT,20.0,1101158,0.082571445222941,20.803026832298706
2022-12,F5xI4hl77mT,16.0,1101158,0.0713087285732236,17.204856308454236
2023-01,F5xI4hl77mT,7.0,1101158,0.0160693800862242,15.008537843721674
2023-02,F5xI4hl77mT,6.0,1101158,0.0280586428077336,18.99132548100279
2023-03,F5xI4hl77mT,4.0,1101158,0.2941390728191982,23.45636511056495
2023-04,F5xI4hl77mT,3.0,1101158,0.1993217909722529,28.34832207998342
2023-05,F5xI4hl77mT,0.0,1101158,0.4986533095459874,29.78971323935985
2023-06,F5xI4hl77mT,6.0,1101158,2.190980316210195,32.45591329380324
2023-07,F5xI4hl77mT,19.0,1101158,6.208562544755021,28.91538414458952
2023-08,F5xI4hl77mT,47.0,1101158,3.3277236148224083,28.35493285322361
2023-09,F5xI4hl77mT,73.0,1101158,2.7436668293989404,28.53786879694464
2023-10,F5xI4hl77mT,101.0,1101158,1.1299396755638842,25.038696162794466
2023-11,F5xI4hl77mT,21.0,1101158,0.0365631376609445,21.97194978188968
2023-12,F5xI4hl77mT,6.0,1101158,0.005288612036139,17.837223095413165
2024-01,F5xI4hl77mT,3.0,1101158,0.021578320866674,14.715847175027529
2024-02,F5xI4hl77mT,8.0,1101158,0.0705147204087265,17.48561562111913
2024-03,F5xI4hl77mT,6.0,1101158,0.1827651886174772,23.16620633968249
2024-04,F5xI4hl77mT,9.0,1101158,0.002806014193388,30.45955426851549
2024-05,F5xI4hl77mT,2.0,1101158,1.3533021959840226,31.13403084726524
2024-06,F5xI4hl77mT,2.0,1101158,5.057956953703711,31.81348964175461
2024-07,F5xI4hl77mT,12.0,1101158,17.45258477300421,28.851544807776435
2024-08,F5xI4hl77mT,28.0,1101158,10.683191708162518,28.206996023961192
2024-09,F5xI4hl77mT,81.0,1101158,16.39910431992199,28.020007829428856
2024-10,F5xI4hl77mT,46.0,1101158,0.895386243193552,25.73399962391761
2024-11,F5xI4hl77mT,51.0,1101158,0.2611946546423302,21.843426373145927
2024-12,F5xI4hl77mT,0.0,1101158,0.0522572118727484,16.335210509562344
2016-01,Fh294RrB7an,7.0,644539,0.1222433827849932,15.97390142105001
2016-02,Fh294RrB7an,,644539,0.1406340459423542,20.35721660076168
2016-03,Fh294RrB7an,,644539,1.2670702267455765,25.10095656861477
2016-04,Fh294RrB7an,,644539,0.1004143087248658,30.764176199182952
2016-05,Fh294RrB7an,,644539,6.436485058884362,28.05937828529761
2016-06,Fh294RrB7an,,644539,5.356111113285403,28.42818717330918
2016-07,Fh294RrB7an,,644539,13.535137125559316,26.91272292356916
2016-08,Fh294RrB7an,,644539,7.121831763771891,28.25945190083173
2016-09,Fh294RrB7an,,644539,11.435849761906008,26.20233713180341
2016-10,Fh294RrB7an,,644539,1.721151775029228,25.00656240745404
2016-11,Fh294RrB7an,,644539,0.0088994656650292,21.1402744447848
2016-12,Fh294RrB7an,,644539,0.0734205647186009,17.56514204844265
2017-01,Fh294RrB7an,,644539,0.1028732995193957,16.09950451798625
2017-02,Fh294RrB7an,,644539,0.0506360121821038,19.69910330698444
2017-03,Fh294RrB7an,,644539,1.382164623257891,22.268315886211337
2017-04,Fh294RrB7an,,644539,1.810352235281896,27.41489152799021
2017-05,Fh294RrB7an,,644539,7.17015562460726,28.558935020529265
2017-06,Fh294RrB7an,,644539,4.966113388562886,28.57011260677216
2017-07,Fh294RrB7an,,644539,10.525687914840988,27.182845699449768
2017-08,Fh294RrB7an,,644539,19.25416339671712,27.15137121544092
2017-09,Fh294RrB7an,,644539,5.153908535537057,27.2823930192834
2017-10,Fh294RrB7an,,644539,0.7016852172310502,25.471066567033148
2017-11,Fh294RrB7an,,644539,0.0090565714596405,21.2295118762764
2017-12,Fh294RrB7an,,644539,0.001804880266172,18.133416487406453
2018-01,Fh294RrB7an,,644539,0.1036336755900102,14.73562481664386
2018-02,Fh294RrB7an,,644539,0.086944711673625,19.325970880934268
2018-03,Fh294RrB7an,,644539,0.1640723157399371,24.822517763035563
2018-04,Fh294RrB7an,,644539,1.964475643482433,27.95171130432696
2018-05,Fh294RrB7an,,644539,3.153874529995413,28.42655878723508
2018-06,Fh294RrB7an,,644539,5.844681376435001,29.39579762461444
2018-07,Fh294RrB7an,,644539,15.896415779810852,27.86408643937669
2018-08,Fh294RrB7an,,644539,10.01283717423143,27.52615064067294
2018-09,Fh294RrB7an,,644539,4.669968040186095,27.05075486329495
2018-10,Fh294RrB7an,,644539,0.3347888379668658,24.019190576421444
2018-11,Fh294RrB7an,,644539,0.0206654656136873,21.25524538332132
2018-12,Fh294RrB7an,,644539,0.0183775152491213,16.64438200643019
2019-01,Fh294RrB7an,,644539,0.3941112094729295,15.917397382341257
2019-02,Fh294RrB7an,,644539,1.8885921173753089,17.938382951639195
2019-03,Fh294RrB7an,,644539,0.2766997267068555,22.6810811710754
2019-04,Fh294RrB7an,,644539,2.1786148973830715,27.025845911164573
2019-05,Fh294RrB7an,,644539,0.6662467932095884,30.826498841524657
2019-06,Fh294RrB7an,,644539,3.27199844701101,31.20953923890704
2019-07,Fh294RrB7an,,644539,18.60334511745835,27.80255804091949
2019-08,Fh294RrB7an,,644539,7.035341304573714,28.33191093843247
2019-09,Fh294RrB7an,,644539,13.224750995172553,26.20140633194724
2019-10,Fh294RrB7an,,644539,0.8624197714577662,24.31842862178684
2019-11,Fh294RrB7an,,644539,0.1663408277508736,22.02037839277649
2019-12,Fh294RrB7an,,644539,0.8429212435327728,15.18225304634864
2020-01,Fh294RrB7an,,644539,2.0948370809249903,14.521758400269942
2020-02,Fh294RrB7an,,644539,1.3993086831014152,17.191731418393196
2020-03,Fh294RrB7an,,644539,0.9394302976816492,22.271277579494857
2020-04,Fh294RrB7an,,644539,2.381122069898957,26.37669844691732
2020-05,Fh294RrB7an,,644539,2.447739721532696,27.884616113404427
2020-06,Fh294RrB7an,,644539,11.211493899365564,27.17666140254935
2020-07,Fh294RrB7an,,644539,19.914897921143293,26.82217256708519
2020-08,Fh294RrB7an,,644539,6.924981753898521,27.969831373266704
2020-09,Fh294RrB7an,,644539,13.051677773823336,26.81403587593248
2020-10,Fh294RrB7an,,644539,0.4223283895068648,25.673856360691325
2020-11,Fh294RrB7an,,644539,0.0064971164658036,20.43400287823986
2020-12,Fh294RrB7an,,644539,0.010960130552027,16.485873780181773
2021-01,Fh294RrB7an,,644539,0.0363989032062775,15.594627193932432
2021-02,Fh294RrB7an,,644539,0.1265615273589959,19.02098445453796
2021-03,Fh294RrB7an,,644539,0.070322530489203,24.628071101871768
2021-04,Fh294RrB7an,,644539,0.2367279414269051,28.460323063726527
2021-05,Fh294RrB7an,,644539,13.988504185207743,26.14627218021158
2021-06,Fh294RrB7an,,644539,13.416065325260114,27.18726400163656
2021-07,Fh294RrB7an,,644539,12.316319512016626,27.410778783452347
2021-08,Fh294RrB7an,,644539,14.51132033164716,26.621119281813904
2021-09,Fh294RrB7an,,644539,7.181387628506986,27.04186995485288
2021-10,Fh294RrB7an,,644539,7.61637699226373,24.912902185675406
2021-11,Fh294RrB7an,,644539,0.0314941727751767,19.4925720420965
2021-12,Fh294RrB7an,,644539,0.9850262047828108,16.35966267220587
2022-01,Fh294RrB7an,0.0,644539,0.6563017255893545,14.446561900511083
2022-02,Fh294RrB7an,0.0,644539,1.4127484720433394,16.06906203574949
2022-03,Fh294RrB7an,0.0,644539,0.0692599539999835,25.15576112446412
2022-04,Fh294RrB7an,0.0,644539,0.6388305974342178,29.227115479169548
2022-05,Fh294RrB7an,0.0,644539,2.9777912085573304,28.74248153005141
2022-06,Fh294RrB7an,3.0,644539,10.298019430659728,28.72344719980675
2022-07,Fh294RrB7an,1.0,644539,6.917376947952496,28.436902795306104
2022-08,Fh294RrB7an,3.0,644539,7.1466873378936295,28.02201932368514
2022-09,Fh294RrB7an,68.0,644539,3.86085489789372,26.495849456497155
2022-10,Fh294RrB7an,94.0,644539,1.493091376266602,23.97887922503486
2022-11,Fh294RrB7an,37.0,644539,0.0361130620446585,20.455251371665604
2022-12,Fh294RrB7an,8.0,644539,0.0529665638834143,17.086535605712502
2023-01,Fh294RrB7an,1.0,644539,0.0090081939706934,15.13364670705395
2023-02,Fh294RrB7an,0.0,644539,0.0392795325250674,19.33279873204612
2023-03,Fh294RrB7an,0.0,644539,0.7407414577542122,23.40015837334921
2023-04,Fh294RrB7an,0.0,644539,0.2979769642228527,27.947387614085123
2023-05,Fh294RrB7an,0.0,644539,0.7836574085713259,29.43122773292944
2023-06,Fh294RrB7an,1.0,644539,1.7753654892969288,31.76313890000563
2023-07,Fh294RrB7an,4.0,644539,4.723242086889937,28.45624659158302
2023-08,Fh294RrB7an,3.0,644539,5.687182389808791,27.81314854832484
2023-09,Fh294RrB7an,31.0,644539,2.1469127599859954,28.09340519542684
2023-10,Fh294RrB7an,18.0,644539,1.458781751000063,24.75204053674044
2023-11,Fh294RrB7an,2.0,644539,0.1013109236420669,21.73994905374657
2023-12,Fh294RrB7an,0.0,644539,0.0475309238510753,17.792882380142437
2024-01,Fh294RrB7an,2.0,644539,0.0644031507410689,14.968175050814567
2024-02,Fh294RrB7an,1.0,644539,0.1089316389377453,17.62936841551339
2024-03,Fh294RrB7an,0.0,644539,0.6619560844645838,23.067412796117925
